fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado,odds_close,clv_pct,fecha_cierre
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles Alaves O/U 0.5,Over/Si,1.67,0.7531,0.5570,0.1961,0.2577,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles Alaves O/U 1.5,Over/Si,4.33,0.4097,0.2170,0.1927,0.7739,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",BTTS,Over/Si,1.80,0.7073,0.5200,0.1873,0.2732,v3.2,BTTS,Total,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Tiros Alaves O/U 9.5,Over/Si,1.73,0.7116,0.5366,0.1750,0.2290,v3.2,Tiros,Visitante,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles tot. O/U 3.5,Over/Si,2.20,0.6021,0.4315,0.1706,0.3247,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles tot. O/U 4.5,Over/Si,3.75,0.4073,0.2545,0.1528,0.5273,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles tot. O/U 2.5,Over/Si,1.50,0.7870,0.6359,0.1511,0.1805,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Arco tot. O/U 9.5,Over/Si,1.80,0.6299,0.5147,0.1152,0.1339,v3.2,Arco,Total,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Corners Alaves O/U 2.5,Over/Si,1.62,0.6821,0.5759,0.1061,0.1049,v3.2,Corners,Visitante,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles Alaves O/U 2.5,Over/Si,15.00,0.1661,0.0643,0.1019,1.4918,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles tot. O/U 1.5,Over/Si,1.14,0.9196,0.8283,0.0913,0.0484,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",1X2 -> Alaves gana,,9.50,0.1715,0.0988,0.0727,0.6293,v3.2,1X2,Total,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles Real Madrid O/U 2.5,Over/Si,2.00,0.5258,0.4638,0.0620,0.0516,v3.2,Goles,Local,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles Real Madrid O/U 1.5,Over/Si,1.33,0.7647,0.7096,0.0551,0.0171,v3.2,Goles,Local,,,,
2026-04-19 21:30,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles tot. O/U 0.5,Over/Si,1.02,0.9842,0.9434,0.0408,0.0039,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",DC -> Girona o Empate (1X),,1.50,0.6736,0.3197,0.3539,0.0105,v3.2,Doble Oportunidad,Total,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles tot. O/U 3.5,Under/No,1.36,0.7985,0.7018,0.0968,0.0860,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles tot. O/U 2.5,Under/No,1.91,0.5964,0.5000,0.0964,0.1391,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles Real Betis O/U 1.5,Under/No,1.53,0.7045,0.6087,0.0958,0.0778,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Girona O/U 4.5,Under/No,1.73,0.6299,0.5366,0.0932,0.0878,v3.2,Arco,Local,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",BTTS,Under/No,2.10,0.5354,0.4430,0.0924,0.1243,v3.2,BTTS,Total,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles Real Betis O/U 2.5,Under/No,1.14,0.9045,0.8283,0.0762,0.0312,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles tot. O/U 1.5,Under/No,3.75,0.3303,0.2545,0.0758,0.2386,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles tot. O/U 4.5,Under/No,1.12,0.9180,0.8427,0.0753,0.0282,v3.2,Goles,Total,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles Real Betis O/U 0.5,Under/No,3.50,0.3381,0.2678,0.0704,0.1835,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Goles Girona O/U 1.5,Under/No,1.57,0.6572,0.5890,0.0681,0.0317,v3.2,Goles,Local,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Arco Real Betis O/U 4.5,Over/Si,1.73,0.5886,0.5366,0.0519,0.0164,v3.2,Arco,Visitante,,,,
2026-04-19 21:30,1391142,Girona vs Real Betis,"('La Liga', False)",Corners Girona O/U 4.5,Over/Si,1.73,0.5816,0.5362,0.0454,0.0061,v3.2,Corners,Local,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",DC -> Empate o Chelsea (X2),,1.53,0.6920,0.3070,0.3851,0.0588,v3.2,Doble Oportunidad,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Tiros tot. O/U 25.5,Under/No,1.83,0.7083,0.5000,0.2083,0.2983,v3.2,Tiros,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Tarjetas tot. O/U 3.5,Over/Si,1.80,0.7225,0.5148,0.2076,0.3004,v3.2,Tarjetas,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Tiros Brighton O/U 12.5,Under/No,1.83,0.6756,0.5000,0.1756,0.2384,v3.2,Tiros,Local,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Corners Chelsea O/U 4.5,Over/Si,1.80,0.6762,0.5148,0.1614,0.2171,v3.2,Corners,Visitante,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Corners Brighton O/U 4.5,Under/No,1.80,0.6633,0.5148,0.1485,0.1940,v3.2,Corners,Local,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Chelsea O/U 1.5,Over/Si,2.20,0.5384,0.4241,0.1143,0.1845,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Arco Brighton O/U 4.5,Under/No,1.73,0.6462,0.5366,0.1096,0.1160,v3.2,Arco,Local,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Tiros Chelsea O/U 12.5,Under/No,1.83,0.6074,0.5000,0.1074,0.1133,v3.2,Tiros,Visitante,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",1X2 -> Chelsea gana,,2.62,0.4628,0.3575,0.1053,0.2126,v3.2,1X2,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Chelsea O/U 0.5,Over/Si,1.25,0.8360,0.7500,0.0860,0.0450,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Chelsea O/U 2.5,Over/Si,5.00,0.2714,0.1896,0.0818,0.3570,v3.2,Goles,Visitante,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Arco tot. O/U 8.5,Under/No,1.91,0.5627,0.4852,0.0776,0.0748,v3.2,Arco,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Tarjetas tot. O/U 4.5,Over/Si,2.00,0.5453,0.4737,0.0716,0.0906,v3.2,Tarjetas,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 2.5,Over/Si,1.67,0.6294,0.5685,0.0609,0.0510,v3.2,Goles,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",BTTS,Over/Si,1.57,0.6386,0.5890,0.0496,0.0025,v3.2,BTTS,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 1.5,Over/Si,1.20,0.8348,0.7895,0.0453,0.0018,v3.2,Goles,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 3.5,Over/Si,2.62,0.4083,0.3641,0.0442,0.0696,v3.2,Goles,Total,,,,
2026-04-19 21:30,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 1.5,Under/No,1.73,0.5789,0.5362,0.0427,0.0015,v3.2,Goles,Local,,,,
2026-04-20 02:10,1492031,Barracas Central vs Belgrano Cordoba,"('Liga Profesional', False)",Goles Barracas Central O/U 1.5,Over/Si,4.00,0.3327,0.2337,0.0989,0.3306,v3.2,Goles,Local,L,,,
2026-04-20 02:10,1492031,Barracas Central vs Belgrano Cordoba,"('Liga Profesional', False)",Goles Barracas Central O/U 2.5,Over/Si,13.00,0.1175,0.0741,0.0435,0.5280,v3.2,Goles,Local,L,,,
2026-04-20 02:11,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",DC -> San Lorenzo o Empate (1X),,1.50,0.7313,0.3150,0.4163,0.0970,v3.2,Doble Oportunidad,Total,,1.50,+0.00,2026-04-20 22:12
2026-04-20 02:11,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",DC -> San Lorenzo o Velez Sarsfield (12),,1.40,0.7199,0.3375,0.3824,0.0079,v3.2,Doble Oportunidad,Total,,1.40,+0.00,2026-04-20 22:12
2026-04-20 02:11,1492039,San Lorenzo vs Velez Sarsfield,"('Liga Profesional', False)",Goles San Lorenzo O/U 2.5,Over/Si,13.00,0.1448,0.0741,0.0707,0.8825,v3.2,Goles,Local,,13.00,+0.00,2026-04-20 20:54
2026-04-20 02:11,1492041,Tigre vs Huracan,"('Liga Profesional', False)",Arco Tigre O/U 4.5,Under/No,1.80,0.5578,0.5147,0.0432,0.0041,v3.2,Arco,Local,,1.80,+0.00,2026-04-20 20:54
2026-04-20 02:11,1492041,Tigre vs Huracan,"('Liga Profesional', False)",1X2 -> Empate,,2.90,0.3674,0.3272,0.0402,0.0654,v3.2,1X2,Total,,2.90,+0.00,2026-04-20 20:54
2026-04-20 02:11,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",DC -> Gimnasia M. o Lanus (12),,1.40,0.7249,0.3342,0.3907,0.0149,v3.2,Doble Oportunidad,Total,,,,
2026-04-20 02:11,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Goles tot. O/U 1.5,Over/Si,1.57,0.6701,0.5890,0.0811,0.0520,v3.2,Goles,Total,,1.57,+0.00,2026-04-20 20:54
2026-04-20 02:11,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Goles Gimnasia M. O/U 2.5,Over/Si,13.00,0.1549,0.0741,0.0809,1.0142,v3.2,Goles,Local,,13.00,+0.00,2026-04-20 20:54
2026-04-20 02:11,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Goles Lanus O/U 1.5,Under/No,1.36,0.7555,0.6881,0.0674,0.0275,v3.2,Goles,Visitante,,1.33,+2.26,2026-04-20 20:54
2026-04-20 02:11,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Goles Lanus O/U 0.5,Under/No,2.75,0.3865,0.3373,0.0492,0.0630,v3.2,Goles,Visitante,,2.62,+4.96,2026-04-20 20:54
2026-04-20 02:11,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",BTTS,Over/Si,2.25,0.4538,0.4110,0.0428,0.0210,v3.2,BTTS,Total,,2.20,+2.27,2026-04-20 20:54
2026-04-20 02:11,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Goles tot. O/U 3.5,Over/Si,6.00,0.1983,0.1573,0.0410,0.1900,v3.2,Goles,Total,,6.00,+0.00,2026-04-20 20:54
2026-04-20 02:11,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners Athletic Club O/U 5.5,Over/Si,1.80,0.5577,0.5148,0.0429,0.0039,v3.2,Corners,Local,,,,
2026-04-20 02:11,1391144,Mallorca vs Valencia,"('La Liga', False)",Goles tot. O/U 3.5,Over/Si,4.00,0.3179,0.2381,0.0798,0.2715,v3.2,Goles,Total,,,,
2026-04-20 02:11,1391144,Mallorca vs Valencia,"('La Liga', False)",Goles tot. O/U 0.5,Over/Si,1.07,0.9420,0.8882,0.0538,0.0079,v3.2,Goles,Total,,,,
2026-04-20 02:11,1391144,Mallorca vs Valencia,"('La Liga', False)",Goles tot. O/U 4.5,Over/Si,8.00,0.1592,0.1189,0.0403,0.2739,v3.2,Goles,Total,,,,
2026-04-20 02:11,1391146,Real Madrid vs Alaves,"('La Liga', False)",DC -> Real Madrid o Alaves (12),,1.14,0.8855,0.4185,0.4671,0.0095,v3.2,Doble Oportunidad,Total,,,,
2026-04-20 02:11,1391146,Real Madrid vs Alaves,"('La Liga', False)",1X2 -> Real Madrid gana,,1.30,0.7967,0.7223,0.0744,0.0357,v3.2,1X2,Total,,,,
2026-04-20 02:11,1391146,Real Madrid vs Alaves,"('La Liga', False)",Goles Real Madrid O/U 0.5,Over/Si,1.05,0.9668,0.9129,0.0539,0.0151,v3.2,Goles,Local,,,,
2026-04-20 02:11,1391142,Girona vs Real Betis,"('La Liga', False)",1X2 -> Girona gana,,2.50,0.5101,0.3688,0.1413,0.2752,v3.2,1X2,Total,,,,
2026-04-20 02:11,1391142,Girona vs Real Betis,"('La Liga', False)",Tiros Girona O/U 10.5,Under/No,2.00,0.5082,0.4634,0.0448,0.0163,v3.2,Tiros,Local,,,,
2026-04-20 02:11,1379292,Crystal Palace vs West Ham,"('Premier League', False)",DC -> Crystal Palace o Empate (1X),,1.36,0.7648,0.3462,0.4186,0.0401,v3.2,Doble Oportunidad,Total,W,,,
2026-04-20 02:11,1379292,Crystal Palace vs West Ham,"('Premier League', False)",DC -> Crystal Palace o West Ham (12),,1.36,0.7356,0.3462,0.3895,0.0005,v3.2,Doble Oportunidad,Total,L,,,
2026-04-20 02:11,1379292,Crystal Palace vs West Ham,"('Premier League', False)",1X2 -> Crystal Palace gana,,2.38,0.5004,0.3982,0.1023,0.1911,v3.2,1X2,Total,L,,,
2026-04-20 02:11,1379292,Crystal Palace vs West Ham,"('Premier League', False)",Goles West Ham O/U 2.5,Under/No,1.11,0.9327,0.8541,0.0785,0.0353,v3.2,Goles,Visitante,W,,,
2026-04-20 02:11,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 1.5,Over/Si,2.00,0.5276,0.4638,0.0638,0.0552,v3.2,Goles,Local,,,,
2026-04-20 02:11,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 0.5,Over/Si,1.22,0.8299,0.7663,0.0637,0.0125,v3.2,Goles,Local,,,,
2026-04-20 02:11,1379301,Brighton vs Chelsea,"('Premier League', False)",1X2 -> Brighton gana,,2.45,0.4410,0.3823,0.0587,0.0804,v3.2,1X2,Total,,,,
2026-04-20 02:11,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles Brighton O/U 2.5,Over/Si,4.33,0.2592,0.2170,0.0422,0.1222,v3.2,Goles,Local,,,,
2026-04-20 02:11,1379301,Brighton vs Chelsea,"('Premier League', False)",Goles tot. O/U 4.5,Over/Si,5.00,0.2316,0.1896,0.0420,0.1582,v3.2,Goles,Total,,,,
2026-04-20 02:11,1378187,Lecce vs Fiorentina,"('Serie A', False)",Goles Fiorentina O/U 1.5,Under/No,1.57,0.6515,0.5890,0.0625,0.0228,v3.2,Goles,Visitante,W,,,
2026-04-20 02:11,1378187,Lecce vs Fiorentina,"('Serie A', False)",Goles tot. O/U 3.5,Under/No,1.25,0.8095,0.7619,0.0476,0.0119,v3.2,Goles,Total,W,,,
2026-04-20 02:11,1378187,Lecce vs Fiorentina,"('Serie A', False)",Goles tot. O/U 1.5,Under/No,3.20,0.3435,0.2982,0.0453,0.0993,v3.2,Goles,Total,L,,,
2026-04-20 02:11,1378187,Lecce vs Fiorentina,"('Serie A', False)",Goles Fiorentina O/U 0.5,Under/No,3.75,0.2927,0.2500,0.0427,0.0976,v3.2,Goles,Visitante,L,,,
2026-04-20 02:11,1392155,Deportivo La Coruna vs Mirandes,"('LaLiga 2', False)",DC -> Empate o Mirandes (X2),,2.50,0.4354,0.1879,0.2475,0.0885,v3.2,Doble Oportunidad,Total,L,,,
2026-04-20 02:11,1392155,Deportivo La Coruna vs Mirandes,"('LaLiga 2', False)",Corners Mirandes O/U 3.5,Over/Si,2.00,0.5717,0.4638,0.1079,0.1433,v3.2,Corners,Visitante,W,,,
2026-04-20 02:11,1392155,Deportivo La Coruna vs Mirandes,"('LaLiga 2', False)",Corners Deportivo La Coruna O/U 5.5,Under/No,2.00,0.5220,0.4638,0.0582,0.0440,v3.2,Corners,Local,W,,,
2026-04-20 02:11,1392155,Deportivo La Coruna vs Mirandes,"('LaLiga 2', False)",Goles Mirandes O/U 0.5,Over/Si,1.73,0.5885,0.5362,0.0523,0.0180,v3.2,Goles,Visitante,W,,,
2026-04-20 02:11,1392155,Deportivo La Coruna vs Mirandes,"('LaLiga 2', False)",Goles Deportivo La Coruna O/U 1.5,Under/No,2.10,0.4946,0.4430,0.0516,0.0387,v3.2,Goles,Local,L,,,
2026-04-20 02:11,1392155,Deportivo La Coruna vs Mirandes,"('LaLiga 2', False)",Goles Deportivo La Coruna O/U 2.5,Under/No,1.33,0.7572,0.7096,0.0476,0.0071,v3.2,Goles,Local,L,,,
2026-04-20 02:11,1392155,Deportivo La Coruna vs Mirandes,"('LaLiga 2', False)",1X2 -> Mirandes gana,,6.25,0.1955,0.1507,0.0448,0.2219,v3.2,1X2,Total,L,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",DC -> Gaziantep FK o Empate (1X),,1.36,0.8652,0.3494,0.5158,0.1766,v3.2,Doble Oportunidad,Total,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles Kayserispor O/U 0.5,Under/No,3.40,0.5631,0.2766,0.2865,0.9144,v3.2,Goles,Visitante,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles Kayserispor O/U 1.5,Under/No,1.50,0.8869,0.6250,0.2619,0.3304,v3.2,Goles,Visitante,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",BTTS,Under/No,2.20,0.6546,0.4241,0.2306,0.4402,v3.2,BTTS,Total,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",1X2 -> Gaziantep FK gana,,2.25,0.6139,0.4135,0.2004,0.3813,v3.2,1X2,Total,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles tot. O/U 2.5,Under/No,2.08,0.6416,0.4541,0.1875,0.3345,v3.2,Goles,Total,L,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles tot. O/U 3.5,Under/No,1.44,0.8321,0.6453,0.1868,0.1983,v3.2,Goles,Total,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Corners Kayserispor O/U 4.5,Over/Si,2.10,0.6096,0.4430,0.1666,0.2801,v3.2,Corners,Visitante,L,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles tot. O/U 1.5,Under/No,4.33,0.3708,0.2170,0.1538,0.6055,v3.2,Goles,Total,L,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles Kayserispor O/U 2.5,Under/No,1.12,0.9791,0.8427,0.1364,0.0966,v3.2,Goles,Visitante,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles tot. O/U 4.5,Under/No,1.17,0.9344,0.8104,0.1240,0.0932,v3.2,Goles,Total,W,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Corners tot. O/U 9.5,Over/Si,1.83,0.5530,0.5000,0.0530,0.0119,v3.2,Corners,Total,L,,,
2026-04-20 02:12,1394696,Gaziantep FK vs Kayserispor,"('Super Lig', False)",Goles tot. O/U 0.5,Under/No,13.00,0.1191,0.0741,0.0451,0.5487,v3.2,Goles,Total,L,,,
2026-04-20 17:40,1492041,Tigre vs Huracan,"('Liga Profesional', False)",Corners tot. O/U 6.5,Over/Si,1.30,0.7698,0.7234,0.0464,0.0008,v3.2,Corners,Total,,1.30,+0.00,2026-04-20 20:54
2026-04-20 20:20,1492041,Tigre vs Huracan,"('Liga Profesional', False)",Tiros Huracan O/U 10.5,Under/No,1.73,0.6471,0.5366,0.1105,0.1176,v3.2,Tiros,Visitante,,,,
2026-04-20 20:20,1492041,Tigre vs Huracan,"('Liga Profesional', False)",Tiros Tigre O/U 12.5,Over/Si,1.80,0.5677,0.5147,0.0530,0.0219,v3.2,Tiros,Local,,,,
2026-04-20 20:20,1492041,Tigre vs Huracan,"('Liga Profesional', False)",Goles tot. O/U 0.5,Under/No,5.50,0.2239,0.1717,0.0522,0.2315,v3.2,Goles,Total,,,,
2026-04-20 20:20,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Tiros Lanus O/U 10.5,Under/No,2.00,0.6393,0.4634,0.1760,0.2787,v3.2,Tiros,Visitante,,,,
2026-04-20 20:20,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Arco tot. O/U 7.5,Over/Si,2.00,0.5616,0.4638,0.0978,0.1233,v3.2,Arco,Total,,,,
2026-04-20 20:20,1492034,Gimnasia M. vs Lanus,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Over/Si,1.83,0.5506,0.5000,0.0506,0.0092,v3.2,Tiros,Total,,,,
